alg,run,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_L1_TCM,PAPI_L2_TCM,PAPI_CA_SHR,PAPI_CA_CLN,PAPI_CA_ITV,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,PAPI_HW_INT,PAPI_BR_CN,PAPI_BR_TKN,PAPI_BR_NTK,PAPI_BR_MSP,PAPI_BR_PRC,PAPI_TOT_IIS,PAPI_TOT_INS,PAPI_FP_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_BR_INS,PAPI_VEC_INS,PAPI_RES_STL,PAPI_TOT_CYC,PAPI_L1_DCH,PAPI_L1_DCA,PAPI_L2_DCA,PAPI_L2_DCR,PAPI_L2_DCW,PAPI_L1_ICH,PAPI_L2_ICH,PAPI_L1_ICA,PAPI_L2_ICA,PAPI_L2_TCH,PAPI_L1_TCA,PAPI_L2_TCA,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_FML_INS,PAPI_FDV_INS,PAPI_FP_OPS,PAPI_SP_OPS,PAPI_DP_OPS,PAPI_VEC_SP,PAPI_VEC_DP,PAPI_REF_CYC,time
nussinov,-D N=322,26148,47,5884,8,396005,5892,99,0,0,2125,357,0,0,5892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26148,0,0,0,0,-47,-8,0,0,-5892,0,0,0,0,0,0,0,0,0,0,0,0,35.336000
nussinov,-D N=357,50790,34,3200,4,578878,3204,271,0,0,2191,35,646952,123,3204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50790,0,647075,646952,123,-34,-4,0,0,-3204,0,0,646952,123,0,0,0,0,0,0,0,0,47.220000
nussinov,-D N=393,16640,29,875,0,729768,875,139,0,0,3021,46,768779,7,-4379,5254,15,10523620,10283908,303992,0,10523620,0,0,0,0,0,0,0,0,0,-16640,0,768786,768779,7,-29,0,0,0,-875,0,0,768779,7,0,0,0,0,0,0,0,0,62.695000
nussinov,-D N=428,20691,39,4682,0,934701,4682,674,0,0,22447,40,1056488,0,-4499,9181,30,13595961,13276269,396928,69823,13526493,536914987,530495868,52797554,229312124,0,0,0,0,0,-20691,0,1056488,1056488,0,-39,0,0,0,-4682,0,0,1056488,0,0,0,52797554,52797554,52797554,0,0,0,81.496000
nussinov,-D N=464,13680,61,1549,13,1146754,1562,378,0,0,3815,50,1301236,0,-6888,8450,25,17261510,16935306,507326,87992,17173812,681317794,675651117,67484294,303242826,33649719,17304959,0,152919909,0,-13680,0,1301236,1301236,0,-61,-13,0,0,-1562,0,0,1301236,0,0,0,67484294,67484294,67484294,0,0,0,101.979000
nussinov,-D N=500,6981,62,4236,24,1492082,4260,321,0,0,7691,64,1569860,0,-9213,13473,48,21868336,21315389,649760,113168,21756328,861338519,853560071,85124318,382373677,42415927,21855745,0,200930322,425664271,453280182,453287163,1569860,1569860,0,425765803,425,425765865,449,3036173,879053028,3040433,1570309,0,84220927,10453,85124318,85124318,85124318,0,0,0,130.047000
jacobi-1d,-D TSTEPS=40 -D N=120,300,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300,0,0,0,0,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328000
jacobi-1d,-D TSTEPS=46 -D N=151,304,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-304,0,0,0,0,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453000
jacobi-1d,-D TSTEPS=53 -D N=182,338,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-338,0,0,0,0,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440000
jacobi-1d,-D TSTEPS=60 -D N=213,250,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-250,0,0,0,0,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451000
jacobi-1d,-D TSTEPS=66 -D N=244,353,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-353,0,0,0,0,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504000
jacobi-1d,-D TSTEPS=73 -D N=275,245,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-245,0,0,0,0,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619000
jacobi-1d,-D TSTEPS=80 -D N=306,396,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-396,0,0,0,0,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688000
jacobi-1d,-D TSTEPS=86 -D N=337,306,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-306,0,0,0,0,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862000
jacobi-1d,-D TSTEPS=93 -D N=368,358,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-358,0,0,0,0,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761000
jacobi-1d,-D TSTEPS=100 -D N=400,358,36,44,0,0,44,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-358,0,0,0,0,-36,0,0,0,-44,0,0,0,0,0,0,0,0,0,0,0,0,0.901000
syr2k,-D M=60 -D N=80,10,36,32,0,0,32,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,-36,0,0,0,-32,0,0,0,0,0,0,0,0,0,0,0,0,2.435000
syr2k,-D M=75 -D N=97,1305,20,-234,263,0,29,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1305,0,0,0,0,-20,-263,0,0,-29,0,0,0,0,0,0,0,0,0,0,0,0,4.971000
syr2k,-D M=91 -D N=115,39525,35,250,186,0,436,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39525,0,0,0,0,-35,-186,0,0,-436,0,0,0,0,0,0,0,0,0,0,0,0,6.912000
syr2k,-D M=106 -D N=133,90343,21,212,30,0,242,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90343,0,0,0,0,-21,-30,0,0,-242,0,0,0,0,0,0,0,0,0,0,0,0,10.512000
syr2k,-D M=122 -D N=151,814,22,363,3,1000759,366,102,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-814,0,0,0,0,-22,-3,0,0,-366,0,0,0,0,0,0,0,0,0,0,0,0,15.572000
syr2k,-D M=137 -D N=168,18681,16,377,0,530077,377,78,15,0,0,0,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18681,0,0,0,0,-16,0,0,0,-377,0,0,0,0,0,0,0,0,0,0,0,0,20.218000
syr2k,-D M=153 -D N=186,16827,37,2707,0,735669,2707,40,0,0,4357,0,0,0,2707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16827,0,0,0,0,-37,0,0,0,-2707,0,0,0,0,0,0,0,0,0,0,0,0,28.354000
syr2k,-D M=168 -D N=204,44656,18,435,0,914473,435,95,0,0,3515,18,1293060,1016,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44656,0,1294076,1293060,1016,-18,0,0,0,-435,0,0,1293060,1016,0,0,0,0,0,0,0,0,39.522000
syr2k,-D M=184 -D N=222,46472,47,6595,6,1207800,6601,177,0,0,7060,57,1955760,58,-180859,187460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46472,0,1955818,1955760,58,-47,-6,0,0,-6601,0,0,1955760,58,0,0,0,0,0,0,0,0,47.591000
syr2k,-D M=200 -D N=240,41549,29,5536,0,1538352,5536,276,0,0,7794,33,1770689,8,-89841,95377,16,5932156,5877076,25054,24746,5907192,0,0,0,0,0,0,0,0,0,-41549,0,1770697,1770689,8,-29,0,0,0,-5536,0,0,1770689,8,0,0,0,0,0,0,0,0,68.713000
atax,-D M=116 -D N=124,2070,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2070,0,0,0,0,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602000
atax,-D M=146 -D N=155,3176,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3176,0,0,0,0,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799000
atax,-D M=176 -D N=187,4474,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4474,0,0,0,0,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.035000
atax,-D M=207 -D N=219,6078,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6078,0,0,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.346000
atax,-D M=237 -D N=251,429,45,230,0,0,230,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-429,0,0,0,0,-45,0,0,0,-230,0,0,0,0,0,0,0,0,0,0,0,0,1.722000
atax,-D M=268 -D N=282,9969,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9969,0,0,0,0,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.031000
atax,-D M=298 -D N=314,12139,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12139,0,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.744000
atax,-D M=329 -D N=346,10886,43,653,0,0,653,0,0,0,0,0,0,0,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10886,0,0,0,0,-43,0,0,0,-653,0,0,0,0,0,0,0,0,0,0,0,0,3.008000
atax,-D M=359 -D N=378,17529,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17529,0,0,0,0,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.546000
atax,-D M=390 -D N=410,3709,45,1390,0,0,1390,0,0,0,0,0,0,0,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3709,0,0,0,0,-45,0,0,0,-1390,0,0,0,0,0,0,0,0,0,0,0,0,5.107000
trmm,-D M=60 -D N=80,6799,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6799,0,0,0,0,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.424000
trmm,-D M=75 -D N=97,23824,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23824,0,0,0,0,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.137000
trmm,-D M=91 -D N=115,37215,34,2632,0,0,2632,0,0,0,0,0,0,0,2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37215,0,0,0,0,-34,0,0,0,-2632,0,0,0,0,0,0,0,0,0,0,0,0,3.554000
trmm,-D M=106 -D N=133,40491,42,476,0,0,476,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40491,0,0,0,0,-42,0,0,0,-476,0,0,0,0,0,0,0,0,0,0,0,0,5.324000
trmm,-D M=122 -D N=151,71024,66,669,0,0,669,0,0,0,0,0,0,0,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71024,0,0,0,0,-66,0,0,0,-669,0,0,0,0,0,0,0,0,0,0,0,0,7.882000
trmm,-D M=137 -D N=168,6070,19,-12,21,166578,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6070,0,0,0,0,-19,-21,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,11.735000
trmm,-D M=153 -D N=186,57598,51,2156,8,276595,2164,168,0,0,0,0,0,0,2164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57598,0,0,0,0,-51,-8,0,0,-2164,0,0,0,0,0,0,0,0,0,0,0,0,15.106000
trmm,-D M=168 -D N=204,24974,47,894,2,360586,896,34,42,0,0,0,0,0,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24974,0,0,0,0,-47,-2,0,0,-896,0,0,0,0,0,0,0,0,0,0,0,0,19.584000
trmm,-D M=184 -D N=222,113845,16,10917,18,587913,10935,34,20,0,0,0,0,0,10935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-113845,0,0,0,0,-16,-18,0,0,-10935,0,0,0,0,0,0,0,0,0,0,0,0,26.067000
trmm,-D M=200 -D N=240,559273,60,4017,4,957797,4021,80,4,0,1831,359,0,0,4021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-559273,0,0,0,0,-60,-4,0,0,-4021,0,0,0,0,0,0,0,0,0,0,0,0,34.997000
gramschmidt,-D M=60 -D N=80,12322,79,447,0,0,447,0,0,0,0,0,0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12322,0,0,0,0,-79,0,0,0,-447,0,0,0,0,0,0,0,0,0,0,0,0,3.091000
gramschmidt,-D M=75 -D N=97,21456,54,361,0,0,361,0,0,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21456,0,0,0,0,-54,0,0,0,-361,0,0,0,0,0,0,0,0,0,0,0,0,4.992000
gramschmidt,-D M=91 -D N=115,18253,43,1405,73,0,1478,0,0,0,0,0,0,0,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18253,0,0,0,0,-43,-73,0,0,-1478,0,0,0,0,0,0,0,0,0,0,0,0,8.326000
gramschmidt,-D M=106 -D N=133,32660,85,42,16,110009,58,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32660,0,0,0,0,-85,-16,0,0,-58,0,0,0,0,0,0,0,0,0,0,0,0,12.790000
gramschmidt,-D M=122 -D N=151,14373,32,969,9,228008,978,107,7183,0,0,0,0,0,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14373,0,0,0,0,-32,-9,0,0,-978,0,0,0,0,0,0,0,0,0,0,0,0,18.767000
gramschmidt,-D M=137 -D N=168,21485,71,1050,0,299174,1050,463,2141,0,9300,339,0,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21485,0,0,0,0,-71,0,0,0,-1050,0,0,0,0,0,0,0,0,0,0,0,0,32.334000
gramschmidt,-D M=153 -D N=186,48843,33,1048,0,627659,1048,401,2071,0,1170,194,533509,0,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48843,0,533509,533509,0,-33,0,0,0,-1048,0,0,533509,0,0,0,0,0,0,0,0,0,35.296000
gramschmidt,-D M=168 -D N=204,43301,37,359,6,702433,365,412,1336,0,154554,34,701415,34876,-613531,613896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43301,0,736291,701415,34876,-37,-6,0,0,-365,0,0,701415,34876,0,0,0,0,0,0,0,0,46.909000
gramschmidt,-D M=184 -D N=222,52231,34,930,7,1242546,937,329,2565,0,226545,66,1187091,16570,-882905,883842,14,9293156,9261287,55887,0,9293156,0,0,0,0,0,0,0,0,0,-52231,0,1203661,1187091,16570,-34,-7,0,0,-937,0,0,1187091,16570,0,0,0,0,0,0,0,0,60.968000
gramschmidt,-D M=200 -D N=240,467794,67,3402,0,12176961,3402,339,2475,0,25898,63,12434136,34753,-3414977,3418379,21,11720167,11681709,58433,58540,11661437,638209772,631116590,23058996,207093678,0,0,0,0,0,-467794,0,12468889,12434136,34753,-67,0,0,0,-3402,0,0,12434136,34753,0,0,23058996,23058996,23058996,0,0,0,86.294000
gemm,-D NI=60 -D NJ=70 -D NK=80,7642,38,31,0,0,31,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7642,0,0,0,0,-38,0,0,0,-31,0,0,0,0,0,0,0,0,0,0,0,0,2.993000
gemm,-D NI=75 -D NJ=86 -D NK=97,44128,39,101,0,0,101,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44128,0,0,0,0,-39,0,0,0,-101,0,0,0,0,0,0,0,0,0,0,0,0,4.724000
gemm,-D NI=91 -D NJ=103 -D NK=115,35321,17,2066,126,0,2192,0,0,0,0,0,0,0,2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35321,0,0,0,0,-17,-126,0,0,-2192,0,0,0,0,0,0,0,0,0,0,0,0,8.029000
gemm,-D NI=106 -D NJ=120 -D NK=133,1184,30,2954,11,213633,2965,128,0,0,0,0,0,0,2965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1184,0,0,0,0,-30,-11,0,0,-2965,0,0,0,0,0,0,0,0,0,0,0,0,12.436000
gemm,-D NI=122 -D NJ=136 -D NK=151,36405,32,1138,0,313284,1138,58,0,0,0,0,0,0,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36405,0,0,0,0,-32,0,0,0,-1138,0,0,0,0,0,0,0,0,0,0,0,0,17.778000
gemm,-D NI=137 -D NJ=153 -D NK=168,19520,36,5450,10,492754,5460,42,5,0,0,0,0,0,5460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19520,0,0,0,0,-36,-10,0,0,-5460,0,0,0,0,0,0,0,0,0,0,0,0,26.030000
gemm,-D NI=153 -D NJ=170 -D NK=186,19343,25,1635,4,609732,1639,186,0,0,1323,249,0,0,1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19343,0,0,0,0,-25,-4,0,0,-1639,0,0,0,0,0,0,0,0,0,0,0,0,33.469000
gemm,-D NI=168 -D NJ=186 -D NK=204,9068,22,6112,23,804638,6135,123,0,0,1004,32,2226345,58,-5944,12079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9068,0,2226403,2226345,58,-22,-23,0,0,-6135,0,0,2226345,58,0,0,0,0,0,0,0,0,43.861000
gemm,-D NI=184 -D NJ=203 -D NK=222,8485,24,15898,84,1044715,15982,417,0,0,3469,125,2771937,7,9258,6724,48,8493641,8418795,47556,0,8493641,0,0,0,0,0,0,0,0,0,-8485,0,2771944,2771937,7,-24,-84,0,0,-15982,0,0,2771937,7,0,0,0,0,0,0,0,0,57.021000
gemm,-D NI=200 -D NJ=220 -D NK=240,57711,39,23581,38,1345688,23619,150,0,0,2708,56,3549903,0,16215,7404,17,10730173,10747934,49056,48219,10730173,0,0,0,0,0,0,0,0,0,-57711,0,3549903,3549903,0,-39,-38,0,0,-23619,0,0,3549903,0,0,0,0,0,0,0,0,0,70.778000
trisolv,-D N=120,35,42,206,0,0,206,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,0,0,0,0,-42,0,0,0,-206,0,0,0,0,0,0,0,0,0,0,0,0,0.478000
trisolv,-D N=151,2002,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2002,0,0,0,0,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551000
trisolv,-D N=182,2725,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2725,0,0,0,0,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752000
trisolv,-D N=213,3601,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3601,0,0,0,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834000
trisolv,-D N=244,4434,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4434,0,0,0,0,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964000
trisolv,-D N=275,5599,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5599,0,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.270000
trisolv,-D N=306,6736,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6736,0,0,0,0,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.371000
trisolv,-D N=337,8065,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8065,0,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.596000
trisolv,-D N=368,9381,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9381,0,0,0,0,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.761000
trisolv,-D N=400,10979,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10979,0,0,0,0,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.169000
heat-3d,-D TSTEPS=40 -D N=20,25293,44,94,20,145947,114,976,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25293,0,0,0,0,-44,-20,0,0,-114,0,0,0,0,0,0,0,0,0,0,0,0,14.220000
heat-3d,-D TSTEPS=46 -D N=22,38364,122,328,0,231799,328,1252,103,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38364,0,0,0,0,-122,0,0,0,-328,0,0,0,0,0,0,0,0,0,0,0,0,19.618000
heat-3d,-D TSTEPS=53 -D N=24,66734,104,149,4,358712,153,1191,0,0,4441,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66734,0,0,0,0,-104,-4,0,0,-153,0,0,0,0,0,0,0,0,0,0,0,0,30.791000
heat-3d,-D TSTEPS=60 -D N=26,845,32,4399,68,518479,4467,565,28,0,1930,32,1009635,228393,-222816,227283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-845,0,1238028,1009635,228393,-32,-68,0,0,-4467,0,0,1009635,228393,0,0,0,0,0,0,0,0,43.598000
heat-3d,-D TSTEPS=66 -D N=28,3775,61,1707,81,757901,1788,266,13,0,2385,53,1529115,320538,-312686,314474,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3775,0,1849653,1529115,320538,-61,-81,0,0,-1788,0,0,1529115,320538,0,0,0,0,0,0,0,0,52.536000
heat-3d,-D TSTEPS=73 -D N=31,58056,56,12931,0,1166352,12931,871,229,0,3473,219,2212082,480906,-465747,478678,47,3836564,3812977,127214,36496,3799114,666424100,661422605,85158368,0,0,0,0,0,0,-58056,0,2692988,2212082,480906,-56,0,0,0,-12931,0,0,2212082,480906,0,0,85158368,85158368,85158368,0,0,0,75.731000
heat-3d,-D TSTEPS=80 -D N=33,46735,41,2372,13,2407876,2385,2314,88,0,5393,100,5844041,640953,-637287,639672,75,5143269,5112044,158974,47390,5095657,896932060,890972625,124193152,287593890,9885791,5288334,0,99302994,0,-46735,0,6484994,5844041,640953,-41,-13,0,0,-2385,0,0,5844041,640953,0,0,124193152,124193152,124193152,0,0,0,101.261000
heat-3d,-D TSTEPS=86 -D N=35,3104911,1512,20309,126,3376621,20435,1927,904,0,15453,541,7703932,864589,-824833,845268,307,6753927,6700118,198201,48340,6705177,1327696093,1321910442,164903301,377661057,12905732,6910559,0,148318439,472966752,396611533,399716444,8568521,7703932,864589,498547939,2478,498549451,2604,8385870,898265895,8406305,7706536,864589,87812374,0,164903301,164903301,164903301,0,0,493547630,150.383000
heat-3d,-D TSTEPS=93 -D N=37,4031019,2168,14081,12,4047325,14093,1576,734,0,28651,356,9676753,1061785,-1047247,1061340,73,8661609,8624815,241081,59611,8602392,1701903745,1687950894,209572719,485068225,16728816,8908261,0,202868434,639534358,508705718,512736737,10738538,9676753,1061785,632172210,6708,632174378,6720,10920924,1144911115,10935017,9683473,1061785,113474753,0,209572719,209572719,209572719,0,0,636775181,192.915000
heat-3d,-D TSTEPS=100 -D N=40,5855837,2153,331533,221,5876803,331754,3690,4141,0,45179,605,13824861,1447594,-1117926,1449680,161,11626978,11571860,297425,107216,11518087,2903754981,2887231576,164795870,659174611,22559066,11960146,0,330593970,1064898959,691755680,697611517,15272455,13824861,1447594,1061992858,5229,1061995011,5450,14677494,1759606528,15009248,13830311,1447594,33018712,0,164795870,164795870,164795870,0,0,1063426368,323.571000
gemver,-D N=120,5758,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5758,0,0,0,0,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729000
gemver,-D N=151,9168,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9168,0,0,0,0,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.037000
gemver,-D N=182,13275,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13275,0,0,0,0,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375000
gemver,-D N=213,18498,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18498,0,0,0,0,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.833000
gemver,-D N=244,24675,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24675,0,0,0,0,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.305000
gemver,-D N=275,32768,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32768,0,0,0,0,-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777000
gemver,-D N=306,2525,53,597,0,0,597,0,0,0,0,0,0,0,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2525,0,0,0,0,-53,0,0,0,-597,0,0,0,0,0,0,0,0,0,0,0,0,3.503000
gemver,-D N=337,31106,55,7298,0,0,7298,0,0,0,0,0,0,0,7298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31106,0,0,0,0,-55,0,0,0,-7298,0,0,0,0,0,0,0,0,0,0,0,0,4.466000
gemver,-D N=368,179389,52,14371,0,0,14371,0,0,0,0,0,0,0,14371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-179389,0,0,0,0,-52,0,0,0,-14371,0,0,0,0,0,0,0,0,0,0,0,0,5.243000
